Frame,Fx,Fy,Fz,Cx,Cy,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z,1,5,4,6,2,3
1332,-7.723535,36.70267,606.536,0.823455559,0.335969147,0.765334534,0.205601593,0.904758606,0.750178345,0.493264526,0.917989075,0.975903809,0.377140686,0.81452478,0.854295227,0.336256531,1.452841919,0.87052356,0.183957397,0.81925708,0.756743774,0.301787689,0.463286041,0.943286133,0.263220551,0.074213821,0.973006042,0.277601593,0.028032354,0.800479919,0.291492218,0.021159977,0.753543884,0.243174683,0.01757445,0.836923462,0.209402939,0.020768059,0.954040924,0.344611633,0.015195422,0.870051025,0.53828241,0.815249939,0.621644531,0.437115692,0.504270905,0.879188354,0.47773703,0.130974686,0.910592834,0.46470343,0.086403358,0.758138,0.417487457,0.032180275,0.712572815,0.454839661,0.018792326,0.788842529,0.502076385,0.027674017,0.895265137,0.396648468,0.085471893,2609804,4401449,2694396,4331939,4100117,1867012
1333,-0.3479678,60.31751,641.0267,0.845962413,0.320036853,0.768090393,0.205202087,0.903936462,0.757389526,0.494412048,0.91547229,0.978228027,0.377042725,0.811787292,0.854211121,0.335323456,1.451641968,0.873235779,0.183169525,0.818624329,0.758728271,0.301789093,0.462337006,0.946781128,0.262725098,0.073801826,0.976721375,0.277058868,0.02775948,0.804198608,0.291411804,0.021066273,0.757264343,0.243110336,0.017502256,0.840428772,0.208986374,0.020684641,0.957540512,0.344267761,0.014884436,0.871474854,0.538438599,0.812883911,0.607804688,0.438578308,0.511494293,0.874039612,0.478472961,0.143484543,0.907663513,0.465076324,0.100244057,0.758934937,0.418609985,0.036514492,0.71503418,0.455566711,0.018875183,0.789816223,0.502931702,0.033081398,0.892082703,0.39695459,0.098428482,2610073,4402442,2694322,4332375,4099703,1866938
1334,11.646132,72.8356,658.8848,0.864481487,0.308061732,0.770532532,0.205006363,0.90325592,0.757475281,0.492488983,0.915921631,0.980342957,0.37642334,0.808335632,0.854274109,0.334614746,1.45041626,0.875611633,0.182243683,0.81829126,0.760754272,0.300898804,0.461948486,0.950194824,0.262289978,0.073391876,0.980447021,0.276594788,0.027438629,0.807457642,0.290920959,0.021180553,0.76085144,0.243046188,0.017552803,0.843891724,0.208623962,0.020529865,0.9610401,0.343923889,0.01457345,0.873209656,0.538051575,0.810277649,0.594081726,0.439889191,0.520030945,0.868233887,0.47752533,0.154848557,0.90334314,0.464475067,0.115107422,0.758556335,0.419411835,0.041963909,0.716964783,0.456378235,0.019105186,0.790117249,0.503363129,0.039988045,0.887368835,0.396535797,0.112842384,2610660,4402175,2694150,4333152,4099509,1866938
1335,22.02153,70.57708,667.0402,0.881766408,0.297510915,0.77277478,0.205087799,0.902793213,0.760218499,0.492662239,0.916119194,0.981687866,0.375463135,0.805069885,0.854248291,0.334203247,1.449260254,0.877637024,0.181309372,0.81812439,0.762674988,0.299665405,0.461515594,0.953776855,0.261836273,0.073326202,0.984093994,0.276118652,0.027240435,0.811117798,0.290669525,0.021129038,0.764489746,0.242792923,0.017591234,0.847543396,0.208290573,0.02053196,0.965311157,0.34348584,0.014701319,0.875183044,0.537246521,0.807634094,0.580924866,0.44092865,0.529932434,0.860255188,0.476585266,0.168052063,0.897404053,0.463293854,0.130336609,0.757355713,0.420059998,0.048037498,0.718140259,0.45760199,0.019414351,0.789059021,0.502989105,0.048904713,0.880555847,0.395430786,0.127147766,2611051,4402975,2694051,4333565,4099703,1867012
1336,33.46942,65.95514,680.7208,0.891835749,0.290188428,0.774852112,0.205355682,0.902282227,0.762961716,0.492835495,0.916316757,0.982880005,0.374074432,0.801166077,0.854239807,0.33405246,1.448230225,0.879418274,0.180406738,0.817922119,0.764456848,0.298624084,0.461031799,0.957101013,0.261170563,0.073038895,0.987582581,0.275709351,0.027023594,0.8148573,0.290854218,0.020939896,0.767862366,0.24260141,0.017593328,0.850866882,0.207968307,0.020338173,0.969224121,0.34280603,0.015109949,0.87705304,0.536131348,0.805435425,0.568776123,0.441953461,0.540802002,0.851745667,0.475286346,0.18118457,0.890693787,0.461498627,0.145105942,0.75403418,0.420275848,0.056255798,0.719570862,0.458598846,0.019820887,0.786661926,0.501499878,0.058663139,0.873042664,0.393843323,0.14139151,2611246,4404282,2693927,4333710,4098924,1867036
1337,43.19089,61.91119,696.4333,0.895681512,0.288558015,0.776650757,0.205637253,0.90184198,0.765704934,0.493008751,0.91651432,0.983982727,0.372529144,0.797661133,0.854273193,0.334058502,1.447269775,0.880877136,0.179530838,0.817577637,0.766184814,0.297966278,0.460544067,0.960046692,0.260883209,0.072857964,0.990746826,0.275230286,0.026883129,0.817907288,0.290486145,0.020898878,0.77097876,0.242471481,0.017644644,0.854097778,0.20784848,0.020249823,0.972132568,0.341671051,0.014965307,0.879288269,0.534889832,0.803060791,0.557800232,0.44334613,0.552385437,0.843996216,0.473358917,0.194439117,0.88399939,0.459225952,0.159402588,0.749309387,0.419396118,0.066923096,0.719247314,0.459803223,0.026896399,0.78296759,0.50030368,0.070302536,0.866383667,0.392096161,0.155452972,2611246,4405880,2693927,4334487,4098632,1866864
1338,47.78911,60.19668,707.508,0.895858468,0.287502887,0.778144287,0.205799484,0.901546997,0.768448151,0.493182007,0.916711884,0.984913391,0.371089661,0.79438147,0.854476746,0.3342677,1.446541016,0.882229797,0.178684952,0.81720813,0.767672363,0.297565796,0.460084229,0.963022522,0.260730347,0.072872551,0.993795593,0.275075195,0.026875595,0.820980713,0.290548309,0.020914139,0.774165527,0.24246315,0.017561365,0.856959839,0.207754929,0.020342081,0.976027832,0.342276917,0.015756538,0.881058289,0.533858215,0.801424377,0.547880188,0.445085175,0.564225281,0.837341248,0.470892578,0.207633347,0.877407959,0.456506805,0.172887054,0.742797791,0.41764917,0.079473999,0.711989197,0.457043274,0.039410637,0.777131409,0.49834671,0.083243454,0.860442078,0.390461853,0.16976387,2611466,4406292,2694544,4334633,4098681,1866864
1339,51.07754,56.50828,707.4336,0.896368427,0.287741166,0.779458679,0.205866699,0.901152405,0.771191369,0.493355263,0.916909447,0.985527161,0.370012512,0.791951355,0.854932434,0.334573059,1.446025757,0.883299988,0.177970291,0.816866577,0.769034302,0.297432434,0.459681152,0.965677002,0.260643555,0.072898529,0.996734802,0.275033936,0.026974131,0.824063782,0.290583588,0.020727022,0.777131592,0.242347458,0.017627268,0.859894043,0.20793158,0.020509861,0.977342621,0.340995575,0.014417247,0.8817547,0.533984375,0.801054932,0.538579895,0.447062408,0.576042908,0.829591431,0.46872049,0.22113147,0.870295044,0.453596375,0.185832047,0.735157349,0.4155578,0.092938744,0.70405658,0.454634979,0.052257263,0.769641235,0.49606015,0.096728157,0.851740784,0.386220642,0.182502686,2611393,4406292,2694248,4335676,4099022,1866716
1340,50.2759,51.05237,692.8536,0.897873948,0.286221691,0.78041272,0.205655975,0.900882996,0.773934586,0.493528519,0.91710701,0.985980469,0.369536957,0.790311768,0.85557251,0.334993591,1.445697632,0.884415222,0.177516342,0.816464844,0.770285583,0.297406494,0.459218353,0.968517029,0.260768555,0.072914001,0.999595398,0.275096252,0.027141142,0.826903809,0.290516296,0.020887463,0.780264648,0.242189743,0.017585627,0.862778259,0.208170074,0.020695297,0.97865741,0.339714233,0.013077956,0.882718018,0.532842102,0.799888916,0.530081787,0.448028534,0.58770105,0.822390991,0.465628723,0.232508224,0.862969238,0.450552704,0.19850119,0.727547241,0.413429565,0.105205963,0.696144592,0.452250763,0.064715141,0.762177307,0.493493805,0.109588402,0.84390155,0.383263306,0.195001053,2610904,4405783,2694470,4335676,4099022,1866790
1341,49.74641,45.02812,675.4848,0.897896188,0.288020142,0.781187195,0.205190643,0.900569519,0.776677804,0.493701775,0.917304573,0.986282104,0.369741089,0.789410095,0.85618512,0.335524231,1.445706543,0.885504944,0.177330246,0.816037109,0.771608765,0.297549438,0.458738312,0.971309143,0.260927582,0.073025513,1.002580872,0.275193207,0.027306959,0.829941223,0.290547455,0.020812119,0.78340741,0.24209761,0.017647226,0.865748291,0.208576462,0.020968069,0.984517029,0.341724579,0.015598293,0.882644897,0.532825806,0.800112793,0.522328491,0.448702362,0.5995849,0.814815796,0.462818817,0.244284241,0.855660828,0.44744101,0.210021713,0.719380493,0.411370758,0.117514992,0.687305603,0.450303101,0.077482483,0.754613708,0.491072906,0.122184967,0.835921021,0.380408844,0.206759094,2610097,4405493,2694569,4336040,4098413,1866716
1342,46.90077,37.98859,645.9323,0.898990932,0.285734605,0.781872742,0.204561996,0.900338745,0.779421021,0.493875031,0.917502136,0.986158081,0.370439545,0.788933289,0.856665161,0.33624823,1.445936646,0.886401001,0.177361649,0.815634888,0.773517517,0.298252228,0.458309875,0.974236938,0.26133017,0.073193817,1.00560022,0.275411438,0.02758094,0.832540222,0.290248871,0.020718508,0.786794189,0.241904266,0.01763195,0.868680115,0.208936829,0.021297262,0.987818319,0.341830241,0.015353088,0.882243042,0.533207458,0.800836426,0.515478638,0.44878299,0.61148053,0.807383911,0.460391907,0.255222565,0.848054565,0.44464035,0.220862061,0.710449646,0.409383301,0.129399307,0.677430359,0.44846814,0.090374168,0.746260559,0.488749908,0.134517838,0.828392639,0.377721283,0.217459732,2609584,4405371,2694446,4336671,4098389,1866864
1343,44.93128,33.17553,626.9359,0.899924381,0.286559427,0.782373596,0.20390062,0.900024963,0.778767761,0.493733459,0.920007629,0.985726074,0.371651215,0.788985291,0.85711084,0.336916016,1.446222778,0.887157043,0.177683838,0.815292297,0.77510321,0.298698608,0.457869446,0.977086487,0.261500641,0.073273216,1.008689636,0.275627441,0.027761135,0.836363953,0.290962158,0.02043092,0.789836975,0.241916763,0.017886129,0.87179364,0.209347931,0.021540651,0.991119608,0.341935903,0.015107882,0.881530457,0.533898071,0.802026917,0.509431183,0.448527069,0.622913635,0.799837585,0.458183655,0.265189911,0.840566772,0.442237823,0.230222519,0.701323181,0.407449219,0.140951004,0.666848389,0.446680664,0.10338398,0.737468201,0.486608459,0.145955154,0.819488525,0.374984131,0.227087021,2609242,4405081,2694495,4337520,4098900,1866618
1344,46.03461,25.48433,607.9779,0.89938233,0.285082142,0.782726746,0.203438522,0.899645691,0.779713806,0.492827271,0.920755676,0.985393372,0.373349884,0.7892276,0.857632751,0.337603729,1.446578979,0.88776355,0.178151733,0.814926819,0.776804077,0.299114136,0.45735788,0.980139343,0.261768036,0.073401939,1.011834717,0.275779144,0.027993134,0.839488708,0.29091745,0.020327856,0.792950867,0.241732025,0.017962524,0.874794434,0.209437469,0.0217293,0.994420898,0.342041565,0.014862677,0.880405029,0.534808838,0.8036427,0.504158783,0.447949921,0.633428406,0.792592407,0.456462616,0.273854858,0.833234375,0.440453979,0.238140747,0.691553467,0.405825531,0.151913025,0.656070984,0.445198853,0.115727905,0.728555115,0.484669312,0.156046646,0.812525818,0.373489441,0.235288727,2609242,4405856,2694298,4339050,4098778,1866618
1345,45.76196,15.977977,587.7462,0.896437743,0.282615889,0.782879089,0.203122086,0.899085999,0.779244507,0.492371857,0.922509216,0.984930481,0.37522525,0.789405396,0.858144775,0.338201874,1.447030518,0.888313782,0.178787796,0.814481689,0.778765503,0.299649506,0.456937531,0.983085876,0.261848877,0.073487541,1.014911316,0.275861389,0.028224098,0.842750732,0.291062012,0.020349766,0.796406494,0.241655701,0.017955357,0.878197449,0.209664429,0.0216714,0.998690247,0.342042816,0.01587235,0.878983521,0.535968506,0.805593628,0.499662872,0.447216064,0.642879395,0.785825684,0.455199799,0.281138062,0.826203552,0.439300476,0.24442836,0.682899048,0.404171478,0.161210251,0.645577698,0.443483124,0.126953392,0.719495789,0.483054169,0.164880615,0.805560669,0.372242859,0.241949692,2608802,4406970,2694544,4339608,4098438,1866618
1346,48.38764,8.027095,573.1404,0.891781479,0.281810273,0.78285498,0.202980988,0.89857312,0.778043762,0.491560333,0.923766296,0.98409375,0.377376648,0.789748108,0.858616882,0.338889893,1.447532471,0.888753723,0.179501572,0.814207397,0.780903625,0.300258789,0.456550507,0.986395874,0.261985199,0.07369062,1.018257874,0.276058777,0.028536522,0.846115417,0.290942322,0.02026816,0.79986554,0.241494766,0.018007666,0.881535645,0.209818848,0.021692709,1.001900818,0.342232269,0.016041693,0.877061829,0.537361816,0.807955444,0.495828827,0.446316223,0.650818787,0.77940033,0.454582184,0.286812683,0.81933197,0.439109039,0.249634415,0.67423999,0.402801941,0.169528534,0.635684204,0.441795715,0.136547302,0.710765564,0.48180368,0.17204216,0.799196472,0.371670074,0.24690509,2608655,4407115,2694470,4340700,4098072,1866495
1347,48.00678,0.7944234,555.5791,0.884778012,0.276166955,0.782791321,0.20280899,0.898,0.776486572,0.491094757,0.92599292,0.982625244,0.379456055,0.790526855,0.859046814,0.339757538,1.448341309,0.889191284,0.180501923,0.814044922,0.783271423,0.300770233,0.456104645,0.98958844,0.262165771,0.073892952,1.021456848,0.276274841,0.028988482,0.849525696,0.291031799,0.020224228,0.803320129,0.241413635,0.018114208,0.885068787,0.209973511,0.021642321,0.996928162,0.343179199,0.020871246,0.875361023,0.538928711,0.810143005,0.492660004,0.445560852,0.656934692,0.773625977,0.454558685,0.290696045,0.813119568,0.438945831,0.252181625,0.666637817,0.401901642,0.175756226,0.626694397,0.440362946,0.144282257,0.702594116,0.481089569,0.177416229,0.793556885,0.371711731,0.250129105,2609168,4407406,2694174,4342010,4097294,1866519
1348,48.95749,-7.422943,544.3256,0.876743787,0.274743951,0.782609802,0.202704636,0.897518738,0.77449823,0.490495453,0.928166748,0.981081299,0.381686127,0.791602539,0.859553955,0.340698334,1.449179688,0.889787048,0.181559753,0.814025574,0.785762634,0.301169434,0.455798126,0.992867554,0.262613953,0.074172508,1.024676025,0.27674588,0.029425795,0.85278833,0.291014709,0.020209711,0.806874207,0.24116777,0.01807465,0.888390564,0.210189392,0.021487131,1.002870758,0.341595673,0.018042819,0.872992371,0.540419495,0.81265863,0.489988983,0.444802612,0.661065308,0.768494202,0.455114899,0.292697388,0.807692444,0.439695648,0.253384888,0.66009668,0.401375031,0.179893982,0.618821106,0.439382324,0.149842163,0.695288147,0.480989929,0.180946884,0.788430359,0.372360565,0.251665619,2609168,4407817,2694174,4342884,4096904,1866544
1349,49.26859,-13.459475,532.6291,0.868849385,0.269579532,0.78244989,0.202664795,0.897217102,0.772194031,0.489859283,0.93012677,0.979227417,0.383901764,0.792915588,0.860024963,0.341671936,1.450299072,0.890235229,0.182740356,0.814310242,0.788228577,0.301405243,0.455687927,0.996158142,0.263190521,0.074817757,1.027809204,0.277419403,0.030284529,0.855785828,0.290614105,0.020076973,0.810515686,0.241070953,0.018115112,0.891996277,0.210520508,0.020996786,1.008813354,0.340012146,0.015214391,0.870400452,0.541453674,0.815639404,0.487999634,0.44434671,0.663256104,0.764138123,0.45627298,0.293223785,0.803041016,0.441054108,0.253097321,0.654706177,0.401767731,0.181680038,0.612216553,0.4394664,0.153021042,0.689066833,0.481792175,0.182715958,0.784092896,0.373528168,0.251415192,2609633,4407236,2693952,4344534,4097026,1866593
1350,49.15682,-16.68623,528.6718,0.863051221,0.264984638,0.782154846,0.20264743,0.897252563,0.76967981,0.48938855,0.931977356,0.977551392,0.386072144,0.794233276,0.860415222,0.342798126,1.451347412,0.890792419,0.18403009,0.814799011,0.790375305,0.30142514,0.455690247,0.999457214,0.263763153,0.075731987,1.03113147,0.27829129,0.031527628,0.859460205,0.29106662,0.020123283,0.814095581,0.240808807,0.018224592,0.89589502,0.210630859,0.020781607,1.01163743,0.341114726,0.016661192,0.867619507,0.542883545,0.817922058,0.486719696,0.444082764,0.663559082,0.760530151,0.457895874,0.292064972,0.7991922,0.443044495,0.251546417,0.650061401,0.403347839,0.181690384,0.606970581,0.440683624,0.153867752,0.684134338,0.483433197,0.182731155,0.78047876,0.375181427,0.249386627,2609951,4407236,2694248,4345602,4097026,1866495
1351,54.5053,-16.0738,532.254,0.858907424,0.264529402,0.781772949,0.202778168,0.897535706,0.767023438,0.48915564,0.93353125,0.976129211,0.388212616,0.795785278,0.860911865,0.34387616,1.452463013,0.891092896,0.185469864,0.815614197,0.792185425,0.301361786,0.455850708,1.002736084,0.264748077,0.076817902,1.034384277,0.27949057,0.03307362,0.862922791,0.291068665,0.02015288,0.818070374,0.240494293,0.018506542,0.900062927,0.21086087,0.020482931,1.014461507,0.342217305,0.018107993,0.864949768,0.544288025,0.819948303,0.486277893,0.443847961,0.662161987,0.757695679,0.459410614,0.288939301,0.795845886,0.444993408,0.248400024,0.64627063,0.405417633,0.179986649,0.60283551,0.443113861,0.15275647,0.680362427,0.485784729,0.180932678,0.777631531,0.377309326,0.245758148,2610538,4408084,2694248,4345602,4097148,1866642
1352,56.47264,-7.47472,535.5961,0.857835699,0.261708994,0.781266296,0.203023544,0.898172241,0.764260559,0.489057159,0.934787109,0.975407837,0.390459961,0.797720276,0.861321106,0.344970154,1.45367981,0.891054871,0.186842865,0.816816589,0.793529907,0.301314667,0.456320801,1.006132385,0.26630899,0.07842495,1.037709106,0.281242432,0.034746216,0.866555237,0.291121338,0.02003256,0.822576904,0.240554276,0.018199406,0.905333496,0.210957764,0.020360922,1.017285583,0.343319885,0.019554794,0.861794312,0.545229431,0.821685791,0.486716309,0.443725555,0.659046692,0.756141724,0.461852936,0.284529694,0.793868896,0.447862,0.243794006,0.643820862,0.408460938,0.17611853,0.600401794,0.446080048,0.149197845,0.677803284,0.488804688,0.177396378,0.775768311,0.379954041,0.240527359,2611075,4409149,2694618,4347228,4097391,1866347
1353,52.66348,-0.8755391,542.4849,0.860520398,0.26380838,0.780524475,0.203417862,0.899289856,0.761521118,0.489280151,0.935817383,0.974221802,0.392338806,0.799670959,0.861762939,0.346176392,1.454880981,0.890651245,0.18821756,0.818136963,0.79408551,0.301220398,0.457078156,1.009252563,0.268142212,0.080586899,1.041087891,0.283306335,0.036989418,0.87013269,0.291372925,0.020119041,0.826858643,0.240374985,0.01836762,0.909984009,0.211600769,0.020233736,1.02177356,0.348206268,0.023962349,0.858190674,0.547632019,0.8245354,0.488117645,0.44370874,0.654383057,0.755512817,0.464622101,0.278346619,0.792955139,0.451183533,0.237675171,0.642820984,0.411895844,0.170122467,0.599022827,0.449691132,0.143984863,0.676240112,0.49221524,0.172198196,0.77484967,0.383188995,0.233807693,2611735,4410166,2694322,4350237,4097902,1866495
1354,49.17147,3.1555817,538.1491,0.86574889,0.262583707,0.779539001,0.204121017,0.900689087,0.758767761,0.489768311,0.936645996,0.971467407,0.393636719,0.801440796,0.86211969,0.347454193,1.456218262,0.889849426,0.18945462,0.819716797,0.793554749,0.301253662,0.458103882,1.012361511,0.270005005,0.083226173,1.044395264,0.285711304,0.040063854,0.873993042,0.291914246,0.020610249,0.83163031,0.240266815,0.018426643,0.914589966,0.212500748,0.0203146,1.023506897,0.349488068,0.025471653,0.856076965,0.548561829,0.825554138,0.490435944,0.443739197,0.648301636,0.755534485,0.467974457,0.271106079,0.792804016,0.454573212,0.229823349,0.6423573,0.415740387,0.162917862,0.598474487,0.453493896,0.137252655,0.675623779,0.496011017,0.165440765,0.774801636,0.386709473,0.225674835,2612200,4410287,2694766,4352203,4098146,1866544
1355,43.53636,10.485252,524.4704,0.86941996,0.262613455,0.778357117,0.20501239,0.902488464,0.756178223,0.490439117,0.9374422,0.970768188,0.394928467,0.803160522,0.862406555,0.348884796,1.457766602,0.888552002,0.190740631,0.821276245,0.792002869,0.301535919,0.459076904,1.015380981,0.271822205,0.086259499,1.047739502,0.287847107,0.043546284,0.877946838,0.291698395,0.020131201,0.836263245,0.240102081,0.018618505,0.919280518,0.213317108,0.020643787,1.027394653,0.353022675,0.029863293,0.854035645,0.549469299,0.826490479,0.493816498,0.443840027,0.640881592,0.756227661,0.471340759,0.262219727,0.793196045,0.458498566,0.22089978,0.642767029,0.41966748,0.15399379,0.598742126,0.457492615,0.128928223,0.675783386,0.500005432,0.157168411,0.775388123,0.390549774,0.216282379,2612493,4411910,2694667,4354411,4098097,1866273
