Frame,SubFrame,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z
2892,0.0,748.511841,299.709778,904.15094,721.667358,590.323303,903.213074,946.31488,450.456268,795.078369,801.616699,454.515411,1454.475098,832.709534,263.481964,809.512878,592.313354,341.670837,482.265533,949.44989,323.184723,195.25322,995.601685,343.044983,171.468048,863.346802,361.436768,67.597824,826.535522,323.143311,42.996441,894.121399,283.890381,79.439095,977.943115,410.26535,159.421448,860.054749,616.343567,806.967041,710.46521,504.058533,467.453369,887.704224,526.509155,72.883804,909.742676,514.096802,21.018499,745.886841,460.229767,24.978235,690.693726,495.719391,18.567284,771.753906,552.151428,17.495132,899.046936,444.49414049999996,24.188444
2893,0.0,749.616272,300.264801,904.759644,723.036621,590.842041,902.863586,947.346069,449.954803,794.918762,802.194092,454.803619,1454.578491,833.019287,263.493195,810.139832,588.619263,342.358429,486.138367,939.462097,322.887604,192.402695,986.469727,342.290894,167.731949,851.6835635,360.42335549999996,67.2603605,814.043274,322.417114,43.655777,882.477722,283.12735,78.291588,967.009399,407.841522,154.631866,861.761963,616.571228,806.858948,713.199524,504.331177,467.292633,891.630981,526.692871,73.400131,913.661133,513.874573,21.216591,749.650513,460.190399,24.858091,694.552124,495.622681,18.485201,775.753174,552.055847,17.547607,903.342102,443.960541,24.259575
2894,0.0,750.561035,300.574432,905.398865,724.35022,591.185181,902.505066,948.886169,449.437653,794.618225,802.690125,455.143768,1454.655396,833.384399,263.447876,810.747131,585.416199,342.732452,489.381866,929.772583,321.666992,189.502182,976.458252,341.406158,162.769592,840.020325,359.409943,66.922897,800.884216,321.73941,44.002632,870.196411,282.089844,76.974442,958.239807,407.769104,150.89003,863.443726,616.610657,806.791199,715.915588,504.946472,467.327393,895.376526,526.462341,73.450661,917.353577,513.707581,21.475977,753.458069,460.091675,24.72418,698.178284,495.490112,18.585575,779.550659,551.890198,17.505999,905.773621,443.93573,22.331575
2895,0.0,751.633118,300.941681,906.049561,725.739624,591.463318,902.131042,949.647095,448.811981,794.536194,803.217957,455.370392,1454.699341,833.876892,263.29541,811.280579,582.637268,343.76001,492.881775,920.797119,321.616394,184.856094,966.297852,340.458344,156.935272,826.5234985,358.889389,65.9999465,787.090942,320.862488,44.29969,857.493835,281.215302,74.943741,948.665039,407.246277,146.376984,865.21344,616.525085,806.682129,719.191956,504.895142,466.76178,899.055054,526.258179,73.492645,921.167053,513.682861,21.671267,757.288757,460.127563,24.636452,702.131775,495.654968,18.383936,783.405701,551.979797,17.581501,908.89679,444.332886,23.580833
2896,0.0,752.733582,301.136963,906.510315,727.150757,591.546082,901.798157,950.871216,448.309906,794.410278,803.952515,455.37265,1454.782349,834.507263,263.02533,811.740234,580.396973,344.313354,495.716309,911.540833,320.260254,180.328339,955.795166,339.150543,150.670593,813.026672,358.368835,65.076996,772.981262,319.654694,44.374432,844.419189,280.138519,72.694778,936.610107,404.672882,139.156967,866.987488,616.426147,806.726929,722.081299,505.089996,466.283478,902.696228,526.089722,73.580421,924.807556,513.409668,21.712286,760.948975,460.114288,24.675785,705.849304,495.680542,18.312975,787.438904,551.831604,17.196743,912.490906,444.34491,23.904593
2897,0.0,753.814514,301.187225,906.963196,728.651489,591.652527,901.509583,952.034363,447.762024,794.34845,804.128784,455.799347,1454.703369,835.267273,262.794647,812.15033,578.67926,345.171448,498.411591,901.58551,319.092499,175.079758,945.192749,337.792328,144.012939,799.425171,357.068146,63.159958,758.726929,318.095093,44.155334,831.054077,278.67453,70.030998,927.279724,404.610535,133.969482,868.794739,616.252869,806.834229,724.985718,505.2836,465.923126,906.273743,526.184021,73.8106,928.435364,513.428772,22.072407,764.616638,460.057465,24.748108,709.457092,495.629913,18.298925,791.072937,551.782776,17.225212,916.080505,444.16571,23.970827
2898,0.0,754.903931,301.195282,907.352051,730.157593,591.662537,901.312378,953.221252,447.243683,794.316772,804.567932,456.030365,1454.758423,836.042053,262.513855,812.48999,577.379639,346.281372,501.111145,891.668579,317.903168,169.520798,934.148193,336.30896,136.738647,785.558105,355.59726,61.164146,744.119141,316.7388,43.871361,817.398987,277.234161,67.172531,916.8330995,402.8542175,127.4893375,870.614075,616.04718,806.924438,727.838623,505.361969,465.632111,909.790649,526.143494,73.941513,931.958435,513.274475,22.218777,767.692505,459.919891,24.917246,713.005249,495.597717,18.251965,794.60553,551.669067,17.212706,919.70874,444.186798,24.1996
2899,0.0,755.906982,301.122742,907.714233,731.624451,591.655579,901.149536,954.398926,446.806305,794.38739,805.010437,456.16156,1454.889526,836.855347,262.19986,812.776367,576.717407,346.640259,502.966766,881.409241,316.596008,163.37677,922.923523,334.627228,129.124847,771.629211,353.931305,58.996174,729.472778,315.222076,43.641693,803.594849,275.591461,64.273201,906.386475,401.0979,121.009193,872.431213,615.887878,807.117981,730.664001,505.367096,465.432068,913.112427,525.963928,74.06955,935.256104,513.176453,22.508837,771.694641,460.155853,24.720745,716.412537,495.588623,18.243975,798.084717,551.655212,17.213518,922.908325,443.983307,24.046001
2900,0.0,757.026733,301.015686,907.920166,733.14563,591.612427,901.005493,955.577759,446.332733,794.499023,805.365051,456.286591,1454.979858,837.80719,261.711334,813.04541,576.513062,347.038391,504.750671,871.178101,315.100494,156.995575,911.712708,332.659912,121.520752,756.852966,352.997925,57.230209,714.778137,313.395294,43.866058,789.720032,273.952606,61.231712,892.0311585,398.0174405,112.21375649999999,874.251282,615.766296,807.329651,733.511414,505.226196,465.216614,916.468689,525.879761,74.18837,938.638855,512.99939,22.619308,775.130127,460.182434,24.611439,719.813232,495.617981,18.215225,801.564087,551.572754,17.173449,926.231445,443.878174,24.303932
2901,0.0,758.067322,300.858521,908.105652,734.613037,591.473572,900.829712,956.761658,445.722168,794.73822,805.850708,456.20282,1455.062622,838.770081,261.392395,813.266541,576.772461,347.589478,506.43277,861.046936,313.594757,150.595947,900.14978,331.04895,113.367729,743.461365,350.640442,55.178837,700.456055,311.517517,43.85191,776.070251,272.177826,58.275818,877.675842,394.936981,103.41832,875.983887,615.609985,807.55011,736.244141,505.187439,465.087372,919.794006,525.675964,74.325813,941.899841,512.860352,22.98979,778.421936,460.155945,24.558895,723.243835,495.567017,18.11636,804.895996,551.592957,17.216452,929.540588,443.680145,24.273277
2902,0.0,758.943298,300.636169,908.215942,736.017456,591.244324,900.629395,958.093018,445.243683,794.83197,806.018738,456.284332,1455.006348,839.701111,260.998596,813.488892,577.541016,347.318329,507.263794,851.009155,311.857483,144.304413,888.866943,328.967743,105.695984,729.94165,348.680664,53.383469,686.384155,309.771942,44.218109,762.635803,270.394226,55.491859,865.871765,393.172363,95.692902,877.723022,615.393188,807.646667,738.942383,505.172668,464.897369,923.071533,525.538513,74.550568,945.32489,512.635437,23.207888,781.906555,460.238129,24.504375,726.653381,495.623047,18.017811,808.352905,551.607666,17.310978,932.905701,443.537384,24.444069
2903,0.0,759.803467,300.280426,908.377625,737.389099,590.978394,900.417664,959.462341,444.554077,795.031677,806.722351,455.773895,1454.938232,840.755493,260.543121,813.691895,578.652283,347.196136,508.078705,841.23407,310.329559,138.136093,877.684814,327.15683,97.903809,716.823608,346.962555,51.847588,673.089539,307.903168,44.461853,749.518799,268.654358,53.057369,854.636108,390.830292,89.080399,879.394897,615.043335,807.730469,741.515991,505.098053,464.533875,926.399963,525.365479,74.605339,948.543762,512.447876,23.285969,785.332214,459.975555,24.086664,730.359375,495.560333,17.657043,811.646729,551.511902,17.353113,936.192017,443.334412,24.576756
2904,0.0,760.678833,299.943359,908.478943,738.610352,590.69928,900.191345,960.724548,443.913422,795.273682,807.05542,455.570282,1454.897339,841.808716,260.002899,813.910767,580.24823,347.08374,508.542419,831.961853,308.485901,132.189957,866.934631,325.66684,90.08062,704.360168,345.268616,50.420738,660.328064,306.234772,45.044136,737.052185,266.835449,50.762295,847.854492,392.707703,82.091705,880.993835,614.644348,807.873108,744.030579,505.032135,464.255981,929.585022,525.036316,74.685257,951.821045,512.264343,23.549343,788.687988,460.039215,24.061016,733.570923,495.594238,17.784824,815.005798,551.388977,17.311972,939.461731,443.189606,24.522112
2905,0.0,761.479187,299.552887,908.512634,739.708923,590.328979,900.046021,962.027649,443.23996,795.564636,806.963196,455.69751,1454.89502,842.815063,259.457245,814.01532,582.175476,346.90152,508.617523,823.120422,306.84787,126.500206,856.878967,323.490387,83.197067,692.860229,343.795624,49.051174,648.588928,304.879852,45.391567,725.442993,265.132874,48.558746,833.818481,386.786499,75.569954,882.411438,614.071228,807.997925,746.637817,504.770386,463.870636,932.731812,524.954773,74.906021,955.005493,512.032349,23.773182,791.84021,459.816742,23.964502,736.732422,495.484589,17.714235,818.064148,551.3573,17.529263,943.25946,442.636047,25.183283
2906,0.0,762.176636,299.038239,908.593079,740.701172,589.895874,899.922058,963.238525,442.527924,795.798706,807.434998,455.137482,1454.741943,843.823425,258.937286,814.060974,584.468994,346.921936,508.472076,814.888489,305.308929,121.015434,847.666321,321.522186,77.161255,682.280945,342.76297,48.232555,637.861328,303.666168,45.674881,714.72821,263.943115,46.449581,828.082031,388.822418,69.356087,883.689758,613.370361,808.07428,749.144958,504.487091,463.64444,935.767151,524.589905,74.950195,958.042114,511.770538,24.131098,794.874817,459.814606,23.99836,739.808289,495.533936,17.74111,821.258301,551.291626,17.545237,944.343323,443.341797,23.510752
2907,0.0,762.755432,298.411682,908.61731,741.597961,589.319824,899.829102,964.319702,441.897491,796.115356,807.724915,454.813843,1454.75,844.782471,258.360199,814.104553,586.907349,347.401031,508.215546,807.313965,303.882141,116.204903,838.939758,319.843689,71.277107,673.040405,341.957153,46.884563,628.497009,302.876404,45.690762,705.027466,262.933563,44.419258,818.902893,385.806641,63.297928,884.848877,612.702087,808.249146,751.715759,504.176208,463.498962,938.804749,524.447144,75.242622,961.013855,511.513947,24.231459,797.901855,459.776184,23.910839,742.867432,495.49295,17.584446,824.328857,551.193787,17.503258,948.447876,442.482391,24.683212
2908,0.0,763.220276,297.800476,908.70166,742.32196,588.692627,899.796997,965.262024,441.197601,796.432861,808.166077,454.07962,1454.347046,845.576904,257.823639,814.076233,589.696472,347.582428,507.082703,800.803894,302.655182,111.589699,831.256042,318.507202,65.963692,664.796326,342.158112,45.969437,620.26593,302.503571,45.530853,696.243713,262.078308,42.394096,811.144775,386.268646,58.567913,885.835327,612.071899,808.348145,754.279358,503.844849,463.3862,941.715149,524.156128,75.389496,963.875916,511.28006,24.428928,800.804688,459.937134,23.983721,745.918884,495.506561,17.564722,827.213562,551.133118,17.693619,951.27771,442.235687,24.597517
2909,0.0,763.595642,297.084717,908.684204,742.930725,587.999451,899.735413,966.061646,440.52594,796.671021,808.92981,453.270142,1454.474609,846.225769,257.163574,813.967773,592.693237,348.174744,505.945618,795.376709,301.605774,107.366432,825.21051,317.35968,61.113384,658.303345,341.123108,43.831749,613.52533,302.332428,44.855766,689.298645,261.602997,40.07925,804.770386,383.336639,54.036877,886.68158,611.424011,808.534424,756.838684,503.421356,463.206116,944.569153,523.866028,75.453316,966.81781,511.031342,24.550102,803.495178,459.723236,23.779963,748.758606,495.374878,17.556957,830.429871,550.951416,17.46669,954.485474,442.013977,25.157257
2910,0.0,763.845154,296.225586,908.611145,743.390991,587.140381,899.646729,966.74353,439.799286,796.804932,809.535706,452.305023,1454.347168,846.803345,256.363892,813.716248,595.776367,348.756317,504.548737,790.815857,300.879883,103.552116,819.924927,316.47879,56.747463,653.19696,341.033661,41.908627,608.261414,302.265442,43.705067,683.864868,261.433075,37.450272,800.562378,384.054657,50.661991,887.319946,610.736755,808.732849,759.386719,503.0979,463.042358,947.388672,523.63501,75.55838,969.666931,511.03537,24.830027,806.403137,459.691711,23.74333,751.528076,495.424347,17.536077,833.139099,550.912964,17.629221,957.234497,441.843048,25.057924
2911,0.0,764.244629,295.200195,908.219421,743.775818,586.165649,899.493225,967.38855,439.050476,796.790649,809.865601,451.587341,1454.193359,847.272583,255.636871,813.4151,599.114685,349.525177,503.145935,787.573242,300.450653,99.857544,816.0896,316.088104,52.773754,649.187622,341.246033,40.440716,604.259644,302.277222,42.589283,679.586792,261.295227,35.012367,797.00116,383.423401,47.211067,887.911804,610.093811,808.924255,761.836975,502.524384,462.699341,950.197144,523.721741,75.728264,972.4328,510.753204,24.764242,809.287048,459.531006,23.728113,754.36792,495.423492,17.583832,835.9823,550.961365,17.642565,960.027832,441.770233,25.020777
2912,0.0,764.518616,294.210419,907.838684,744.0578,585.187073,899.329712,967.980286,438.346039,796.671204,810.757019,450.170471,1453.947388,847.760681,254.768997,813.053467,602.42157,349.415527,501.058472,785.567749,300.279449,96.501877,813.483765,316.084076,49.14394,646.703308,340.67804,37.640087,601.709412,302.357483,40.847908,676.849548,261.462158,32.461136,793.284912,382.172882,43.215691,888.399536,609.419617,809.048706,764.264954,501.986572,462.455231,952.995239,523.40686,75.703056,975.186768,510.781647,24.862804,812.029419,459.340576,23.618261,757.144043,495.401306,17.526375,838.804199,550.965088,17.564518,962.831238,441.710388,24.964695
2913,0.0,764.611328,293.022095,907.373047,744.244385,584.074707,899.126099,968.485229,437.532715,796.597351,811.274414,449.10611,1453.814575,848.271667,253.887955,812.475281,605.891846,349.728516,499.243256,784.776978,300.487244,93.301308,812.201477,316.44693,45.856712,645.193542,341.206238,35.639118,600.359436,302.492981,38.717491,675.647156,261.590912,29.474546,792.835754,384.021393,41.031425,888.792725,608.707031,809.148499,766.488037,501.444946,462.109711,955.696533,523.3125,75.600464,977.951416,510.612,24.596767,814.727783,459.434174,23.688967,759.833374,495.369385,17.537615,841.472656,550.944519,17.620766,965.51709,441.608154,24.909023
2914,0.0,764.780579,291.71463,906.797119,744.303528,582.7854,898.84729,968.964844,436.688293,796.471375,811.85022,447.729828,1453.371094,848.681274,253.016388,811.919678,609.423767,349.617279,497.001312,785.118347,301.002716,90.409981,811.977539,317.206787,43.045704,644.958679,341.505371,32.67667,600.399963,302.528198,35.424099,675.685913,261.898193,26.302492,792.396362,384.430359,38.436096,889.106995,607.890869,809.285461,768.72699,500.979553,461.792664,958.350281,523.138611,75.584808,980.571899,510.715546,24.72961,817.531433,459.498474,23.445805,762.366699,495.417725,17.699245,844.089294,550.965576,17.623852,968.225952,441.669403,24.852818
2915,0.0,764.760254,290.407166,906.165161,744.258301,581.612976,898.603699,969.341736,435.747253,796.445251,812.623535,446.395508,1453.394531,849.059204,251.963882,811.462219,613.268799,349.035767,494.398193,786.32489,301.757019,87.647125,813.309326,318.450836,40.440544,645.950623,342.17395,29.092709,601.280579,302.61969,31.290371,676.830017,262.21579,23.22423,792.317993,384.573914,35.675987,889.319946,607.027832,809.349243,770.863647,500.475586,461.260956,960.997803,523.160034,75.678986,983.292297,510.703613,24.527048,820.142212,459.527222,23.476189,765.001404,495.382751,17.573805,846.769165,550.898621,17.586317,970.870544,441.514709,24.679636
2916,0.0,764.759094,288.940277,905.526062,744.091736,580.239563,898.274719,969.884399,434.867371,796.400085,813.16864,444.857422,1452.868408,849.453003,251.015427,810.763977,617.1203,349.043396,492.306793,788.743713,303.302826,85.284714,815.595764,320.034973,38.176903,647.39447,342.489227,27.738836,601.772583,302.112915,27.619799,678.323242,261.703186,22.447433,795.171631,387.210388,33.879791,889.413025,606.077332,809.49292,772.868164,500.020203,460.758606,963.589172,523.012268,75.632523,985.82782,510.598419,24.659407,822.739746,459.469147,23.306843,767.520081,495.389648,17.602621,849.2901,551.001648,17.663799,973.508362,441.549438,24.67568
2917,0.0,764.687195,287.485413,904.872498,743.856201,578.812256,897.924683,970.299133,433.881592,796.334534,813.913391,443.247009,1452.746216,849.97876,250.038803,810.124023,621.094238,348.296478,489.457336,792.386536,304.868561,83.256363,818.533752,321.987549,36.137352,649.513733,341.798981,27.211842,603.440857,300.87027,25.18409,681.439026,261.085144,20.716158,795.888062,386.42865,30.61488,889.475525,605.0625,809.597717,774.911499,499.41391,460.217682,966.057312,522.987183,75.618301,988.443237,510.581543,24.523371,825.15033,459.59201,23.430283,770.057129,495.471283,17.578861,851.856445,550.952759,17.633572,975.95813,441.416199,24.541988
